n_cities,algorithm,best_distance,distance_per_city
114,BlindBlendAS,28995.50569168,193.30337128
114,BaselineAS,30185.92780031,201.23951867
114,ElitistAS,30640.69926351,204.27132842
114,MaxMinAS,29058.08386201,193.72055908
115,BlindBlendAS,30140.84356328,200.93895709
115,BaselineAS,31982.62051856,213.21747012
115,ElitistAS,32345.49525938,215.63663506
115,MaxMinAS,30150.81140486,201.00540937
116,BlindBlendAS,29652.30647622,197.68204317
116,BaselineAS,31136.57298679,207.57715325
116,ElitistAS,31229.22153551,208.19481024
116,MaxMinAS,30369.03483798,202.46023225
117,BlindBlendAS,26516.85900110,176.77906001
117,BaselineAS,29296.36250107,195.30908334
117,ElitistAS,29104.42500306,194.02950002
117,MaxMinAS,27483.53660636,183.22357738
118,BlindBlendAS,28586.56491901,190.57709946
118,BaselineAS,29999.90133400,199.99934223
118,ElitistAS,29970.76989482,199.80513263
118,MaxMinAS,29630.37080184,197.53580535
119,BlindBlendAS,29043.35786509,193.62238577
119,BaselineAS,29921.99078662,199.47993858
119,ElitistAS,29043.20372976,193.62135820
119,MaxMinAS,29749.24995501,198.32833303
120,BlindBlendAS,27787.98564188,185.25323761
120,BaselineAS,29519.27678661,196.79517858
120,ElitistAS,28780.17426674,191.86782844
120,MaxMinAS,27912.18832746,186.08125552
121,BlindBlendAS,30157.44108656,201.04960724
121,BaselineAS,31482.68733128,209.88458221
121,ElitistAS,31447.04835325,209.64698902
121,MaxMinAS,31442.07672667,209.61384484
122,BlindBlendAS,29960.04378245,199.73362522
122,BaselineAS,31592.00335776,210.61335572
122,ElitistAS,31632.36658315,210.88244389
122,MaxMinAS,30446.47502329,202.97650016
123,BlindBlendAS,28545.65960396,190.30439736
123,BaselineAS,29091.93636452,193.94624243
123,ElitistAS,29034.03500401,193.56023336
123,MaxMinAS,28309.03898867,188.72692659
124,BlindBlendAS,30211.76494259,201.41176628
124,BaselineAS,31849.04319276,212.32695462
124,ElitistAS,31549.38983915,210.32926559
124,MaxMinAS,29923.63087875,199.49087252
125,BlindBlendAS,29530.35619411,196.86904129
125,BaselineAS,30503.47222271,203.35648148
125,ElitistAS,30656.71115902,204.37807439
125,MaxMinAS,30490.64260743,203.27095072
126,BlindBlendAS,29434.34624959,196.22897500
126,BaselineAS,30468.00774623,203.12005164
126,ElitistAS,30227.44270572,201.51628470
126,MaxMinAS,29734.92759774,198.23285065
127,BlindBlendAS,29421.06614263,196.14044095
127,BaselineAS,31369.36593100,209.12910621
127,ElitistAS,30567.64290424,203.78428603
127,MaxMinAS,29723.15711622,198.15438077
128,BlindBlendAS,27539.43476154,183.59623174
128,BaselineAS,28776.42889403,191.84285929
128,ElitistAS,28987.52852335,193.25019016
128,MaxMinAS,27796.33605659,185.30890704
129,BlindBlendAS,28779.78165186,191.86521101
129,BaselineAS,29429.13654452,196.19424363
129,ElitistAS,28904.63338922,192.69755593
129,MaxMinAS,29684.28936153,197.89526241
130,BlindBlendAS,27782.23686627,185.21491244
130,BaselineAS,29308.49940292,195.38999602
130,ElitistAS,29440.73217706,196.27154785
130,MaxMinAS,28452.23699236,189.68157995
131,BlindBlendAS,29606.22919839,197.37486132
131,BaselineAS,31378.86273891,209.19241826
131,ElitistAS,30488.79682135,203.25864548
131,MaxMinAS,30346.83426557,202.31222844
132,BlindBlendAS,28013.68337289,186.75788915
132,BaselineAS,28861.40117764,192.40934118
132,ElitistAS,28726.95660316,191.51304402
132,MaxMinAS,29397.44046877,195.98293646
133,BlindBlendAS,29835.52193287,198.90347955
133,BaselineAS,32229.82777774,214.86551852
133,ElitistAS,31964.40396451,213.09602643
133,MaxMinAS,29955.35602707,199.70237351
134,BlindBlendAS,28154.50727716,187.69671518
134,BaselineAS,30655.15626074,204.36770840
134,ElitistAS,30304.58331210,202.03055541
134,MaxMinAS,29441.48332479,196.27655550
135,BlindBlendAS,28194.38176902,187.96254513
135,BaselineAS,30004.11890319,200.02745935
135,ElitistAS,29448.91238746,196.32608258
135,MaxMinAS,29045.44858389,193.63632389
136,BlindBlendAS,29365.97786927,195.77318580
136,BaselineAS,30902.78061130,206.01853741
136,ElitistAS,30902.78061130,206.01853741
136,MaxMinAS,29144.46467395,194.29643116
137,BlindBlendAS,28705.96347105,191.37308981
137,BaselineAS,29105.88596467,194.03923976
137,ElitistAS,28811.14947922,192.07432986
137,MaxMinAS,29051.16319312,193.67442129
138,BlindBlendAS,28225.78036210,188.17186908
138,BaselineAS,29471.37510822,196.47583405
138,ElitistAS,29366.57105105,195.77714034
138,MaxMinAS,28665.46757942,191.10311720
139,BlindBlendAS,29729.73069389,198.19820463
139,BaselineAS,30717.89128685,204.78594191
139,ElitistAS,30213.92624607,201.42617497
139,MaxMinAS,29735.75349381,198.23835663
140,BlindBlendAS,28559.68132171,190.39787548
140,BaselineAS,29377.52885291,195.85019235
140,ElitistAS,29051.21529718,193.67476865
140,MaxMinAS,29169.87252208,194.46581681
141,BlindBlendAS,28005.14918768,186.70099458
141,BaselineAS,28795.06977615,191.96713184
141,ElitistAS,27627.73430425,184.18489536
141,MaxMinAS,27273.51765956,181.82345106
142,BlindBlendAS,29733.70029637,198.22466864
142,BaselineAS,31236.13713339,208.24091422
142,ElitistAS,31059.50793844,207.06338626
142,MaxMinAS,30122.89091614,200.81927277
143,BlindBlendAS,27328.87762681,182.19251751
143,BaselineAS,28848.22978393,192.32153189
143,ElitistAS,28146.26079767,187.64173865
143,MaxMinAS,27665.82446105,184.43882974
144,BlindBlendAS,29516.29780488,196.77531870
144,BaselineAS,30877.59551291,205.85063675
144,ElitistAS,30901.34893236,206.00899288
144,MaxMinAS,29888.33105321,199.25554035
145,BlindBlendAS,29032.88334123,193.55255561
145,BaselineAS,30374.55044431,202.49700296
145,ElitistAS,30577.06792871,203.84711952
145,MaxMinAS,29409.32862660,196.06219084
146,BlindBlendAS,29705.82673777,198.03884492
146,BaselineAS,31516.32965107,210.10886434
146,ElitistAS,31594.35636354,210.62904242
146,MaxMinAS,29556.29134918,197.04194233
147,BlindBlendAS,29437.12099731,196.24747332
147,BaselineAS,31637.78328146,210.91855521
147,ElitistAS,31463.48466942,209.75656446
147,MaxMinAS,30742.82823505,204.95218823
148,BlindBlendAS,28552.66052290,190.35107015
148,BaselineAS,30990.62565637,206.60417104
148,ElitistAS,30717.09300191,204.78062001
148,MaxMinAS,29197.69300666,194.65128671
149,BlindBlendAS,28998.59016253,193.32393442
149,BaselineAS,30315.07882393,202.10052549
149,ElitistAS,30504.00565354,203.36003769
149,MaxMinAS,29081.13866066,193.87425774
150,BlindBlendAS,28050.25483469,187.00169890
150,BaselineAS,29206.82161624,194.71214411
150,ElitistAS,28732.70350582,191.55135671
150,MaxMinAS,27200.04290395,181.33361936
151,BlindBlendAS,28798.34937891,191.98899586
151,BaselineAS,31100.30372824,207.33535819
151,ElitistAS,30535.35089421,203.56900596
151,MaxMinAS,29719.79067080,198.13193781
152,BlindBlendAS,28180.95797173,187.87305314
152,BaselineAS,29427.15777793,196.18105185
152,ElitistAS,28540.29460996,190.26863073
152,MaxMinAS,28205.08434323,188.03389562
153,BlindBlendAS,28041.27802315,186.94185349
153,BaselineAS,29278.39388404,195.18929256
153,ElitistAS,29453.38718344,196.35591456
153,MaxMinAS,28822.90748367,192.15271656
154,BlindBlendAS,29645.90818222,197.63938788
154,BaselineAS,30270.14989834,201.80099932
154,ElitistAS,30907.48563574,206.04990424
154,MaxMinAS,29632.19472638,197.54796484
155,BlindBlendAS,29393.24521630,195.95496811
155,BaselineAS,29413.22556455,196.08817043
155,ElitistAS,29073.70698446,193.82471323
155,MaxMinAS,30010.15722182,200.06771481
156,BlindBlendAS,28963.21571271,193.08810475
156,BaselineAS,30160.70255265,201.07135035
156,ElitistAS,29719.48875380,198.12992503
156,MaxMinAS,29017.02931193,193.44686208
157,BlindBlendAS,29786.07746879,198.57384979
157,BaselineAS,31151.10968985,207.67406460
157,ElitistAS,31115.42684824,207.43617899
157,MaxMinAS,30673.25723864,204.48838159
158,BlindBlendAS,29367.38219256,195.78254795
158,BaselineAS,30952.80923652,206.35206158
158,ElitistAS,30573.37468733,203.82249792
158,MaxMinAS,29840.16042984,198.93440287
159,BlindBlendAS,28949.89732110,192.99931547
159,BaselineAS,30270.43604849,201.80290699
159,ElitistAS,29870.55745650,199.13704971
159,MaxMinAS,28690.64674800,191.27097832
160,BlindBlendAS,28483.47210802,189.88981405
160,BaselineAS,30090.50766615,200.60338444
160,ElitistAS,30148.01615538,200.98677437
160,MaxMinAS,28166.37446108,187.77582974
161,BlindBlendAS,28287.24142641,188.58160951
161,BaselineAS,29449.61726174,196.33078174
161,ElitistAS,29699.67209299,197.99781395
161,MaxMinAS,29370.61993587,195.80413291
162,BlindBlendAS,28800.90296206,192.00601975
162,BaselineAS,30943.20950423,206.28806336
162,ElitistAS,30543.04707279,203.62031382
162,MaxMinAS,28817.17777388,192.11451849
163,BlindBlendAS,30866.42340136,205.77615601
163,BaselineAS,32441.77061872,216.27847079
163,ElitistAS,32317.21325544,215.44808837
163,MaxMinAS,30934.88547153,206.23256981
164,BlindBlendAS,30616.73101596,204.11154011
164,BaselineAS,31959.49439556,213.06329597
164,ElitistAS,31303.31090391,208.68873936
164,MaxMinAS,31015.20895074,206.76805967
165,BlindBlendAS,28331.04663419,188.87364423
165,BaselineAS,29795.98159581,198.63987731
165,ElitistAS,30221.65636269,201.47770908
165,MaxMinAS,29191.72068312,194.61147122
166,BlindBlendAS,29312.38239067,195.41588260
166,BaselineAS,32147.29168442,214.31527790
166,ElitistAS,30886.98724387,205.91324829
166,MaxMinAS,29599.84608639,197.33230724
167,BlindBlendAS,28559.29534853,190.39530232
167,BaselineAS,30113.62683823,200.75751225
167,ElitistAS,28953.17875838,193.02119172
167,MaxMinAS,29640.92271273,197.60615142
168,BlindBlendAS,28657.33178507,191.04887857
168,BaselineAS,30171.77231791,201.14514879
168,ElitistAS,30096.90902557,200.64606017
168,MaxMinAS,29214.09761985,194.76065080
169,BlindBlendAS,28711.30692496,191.40871283
169,BaselineAS,29854.00770329,199.02671802
169,ElitistAS,29563.24732325,197.08831549
169,MaxMinAS,29110.15265601,194.06768437
170,BlindBlendAS,28512.43961445,190.08293076
170,BaselineAS,29211.62956175,194.74419708
170,ElitistAS,28728.29986946,191.52199913
170,MaxMinAS,29507.96034867,196.71973566
171,BlindBlendAS,29864.52902784,199.09686019
171,BaselineAS,31178.65823363,207.85772156
171,ElitistAS,31374.23096804,209.16153979
171,MaxMinAS,29977.26419132,199.84842794
172,BlindBlendAS,30703.17292170,204.68781948
172,BaselineAS,31208.06533314,208.05376889
172,ElitistAS,30725.31820186,204.83545468
172,MaxMinAS,30772.13671877,205.14757813
173,BlindBlendAS,30711.36948077,204.74246321
173,BaselineAS,32878.11460172,219.18743068
173,ElitistAS,33141.06269797,220.94041799
173,MaxMinAS,31009.74214480,206.73161430
174,BlindBlendAS,29875.87071267,199.17247142
174,BaselineAS,31705.59100377,211.37060669
174,ElitistAS,30921.62498044,206.14416654
174,MaxMinAS,30208.64420254,201.39096135
175,BlindBlendAS,28958.33912376,193.05559416
175,BaselineAS,30242.81754471,201.61878363
175,ElitistAS,30695.82556703,204.63883711
175,MaxMinAS,29239.58720483,194.93058137
176,BlindBlendAS,30503.83760012,203.35891733
176,BaselineAS,30010.64758804,200.07098392
176,ElitistAS,29740.62757981,198.27085053
176,MaxMinAS,30172.34024985,201.14893500
177,BlindBlendAS,29613.57756738,197.42385045
177,BaselineAS,30843.71195173,205.62474634
177,ElitistAS,30542.97149370,203.61980996
177,MaxMinAS,30483.89122130,203.22594148
178,BlindBlendAS,29206.69185173,194.71127901
178,BaselineAS,29302.87341027,195.35248940
178,ElitistAS,28055.44024174,187.03626828
178,MaxMinAS,28460.36660404,189.73577736
179,BlindBlendAS,28934.45151152,192.89634341
179,BaselineAS,30524.93196419,203.49954643
179,ElitistAS,30361.22434146,202.40816228
179,MaxMinAS,29590.04402938,197.26696020
180,BlindBlendAS,28865.63952934,192.43759686
180,BaselineAS,30638.45267626,204.25635118
180,ElitistAS,29133.64742998,194.22431620
180,MaxMinAS,28407.05469610,189.38036464
181,BlindBlendAS,28198.15926867,187.98772846
181,BaselineAS,29177.15654561,194.51437697
181,ElitistAS,28806.22640506,192.04150937
181,MaxMinAS,28926.44558482,192.84297057
182,BlindBlendAS,28559.38693079,190.39591287
182,BaselineAS,30218.13026611,201.45420177
182,ElitistAS,29856.88371914,199.04589146
182,MaxMinAS,29016.51286158,193.44341908
183,BlindBlendAS,28592.52920956,190.61686140
183,BaselineAS,30242.85486431,201.61903243
183,ElitistAS,30052.10770370,200.34738469
183,MaxMinAS,29002.52572872,193.35017152
184,BlindBlendAS,29400.46065002,196.00307100
184,BaselineAS,30747.56476448,204.98376510
184,ElitistAS,30905.43460265,206.03623068
184,MaxMinAS,30374.58797658,202.49725318
185,BlindBlendAS,28432.51844900,189.55012299
185,BaselineAS,31564.13914188,210.42759428
185,ElitistAS,30349.82222561,202.33214817
185,MaxMinAS,29191.80479048,194.61203194
186,BlindBlendAS,28318.58399482,188.79055997
186,BaselineAS,28894.02930360,192.62686202
186,ElitistAS,28331.50538970,188.87670260
186,MaxMinAS,28550.70112362,190.33800749
187,BlindBlendAS,28960.54888582,193.07032591
187,BaselineAS,30048.26686562,200.32177910
187,ElitistAS,30002.12144524,200.01414297
187,MaxMinAS,28683.61805736,191.22412038
188,BlindBlendAS,29340.02842072,195.60018947
188,BaselineAS,31352.41805055,209.01612034
188,ElitistAS,30940.60801824,206.27072012
188,MaxMinAS,29931.35824934,199.54238833
189,BlindBlendAS,28918.84480246,192.79229868
189,BaselineAS,29886.05061944,199.24033746
189,ElitistAS,30144.77418634,200.96516124
189,MaxMinAS,29557.10918912,197.04739459
190,BlindBlendAS,29198.28682838,194.65524552
190,BaselineAS,30709.02919238,204.72686128
190,ElitistAS,30482.98915465,203.21992770
190,MaxMinAS,30007.54566442,200.05030443
191,BlindBlendAS,30151.62150842,201.01081006
191,BaselineAS,31745.99214438,211.63994763
191,ElitistAS,31457.47971407,209.71653143
191,MaxMinAS,30594.20045567,203.96133637
192,BlindBlendAS,28789.12541218,191.92750275
192,BaselineAS,29418.87235625,196.12581571
192,ElitistAS,29431.75955974,196.21173040
192,MaxMinAS,28604.55866615,190.69705777
193,BlindBlendAS,28403.49122910,189.35660819
193,BaselineAS,29711.42562112,198.07617081
193,ElitistAS,29626.70220904,197.51134806
193,MaxMinAS,29100.35939339,194.00239596
194,BlindBlendAS,28852.14438991,192.34762927
194,BaselineAS,30199.47342907,201.32982286
194,ElitistAS,30187.29132797,201.24860885
194,MaxMinAS,29559.06473246,197.06043155
195,BlindBlendAS,28949.27700276,192.99518002
195,BaselineAS,30115.92742380,200.77284949
195,ElitistAS,29577.55485629,197.18369904
195,MaxMinAS,28786.08190611,191.90721271
196,BlindBlendAS,28853.44601828,192.35630679
196,BaselineAS,29933.18351278,199.55455675
196,ElitistAS,30199.28394216,201.32855961
196,MaxMinAS,30024.44674836,200.16297832
197,BlindBlendAS,27700.04563107,184.66697087
197,BaselineAS,29020.43887737,193.46959252
197,ElitistAS,29108.95148863,194.05967659
197,MaxMinAS,27931.29470190,186.20863135
198,BlindBlendAS,28122.35371449,187.48235810
198,BaselineAS,29747.18562299,198.31457082
198,ElitistAS,29275.02660160,195.16684401
198,MaxMinAS,29064.01460078,193.76009734
199,BlindBlendAS,29504.17164634,196.69447764
199,BaselineAS,31340.03439474,208.93356263
199,ElitistAS,30992.40737909,206.61604919
199,MaxMinAS,30063.43952742,200.42293018
200,BlindBlendAS,28903.58936896,192.69059579
200,BaselineAS,28821.46672288,192.14311149
200,ElitistAS,28417.15872329,189.44772482
200,MaxMinAS,29084.04288407,193.89361923
