run_id,n_cities,algorithm,iteration,iteration_best_distance,global_best_distance
100,200,BlindBlendAS,1,54969.77783384,54969.77783384
100,200,BlindBlendAS,2,56164.62912491,54969.77783384
100,200,BlindBlendAS,3,54454.89144928,54454.89144928
100,200,BlindBlendAS,4,53636.76341971,53636.76341971
100,200,BlindBlendAS,5,52238.74309049,52238.74309049
100,200,BlindBlendAS,6,50922.09886590,50922.09886590
100,200,BlindBlendAS,7,49680.88269736,49680.88269736
100,200,BlindBlendAS,8,48903.55593765,48903.55593765
100,200,BlindBlendAS,9,47837.25663376,47837.25663376
100,200,BlindBlendAS,10,49071.89956239,47837.25663376
100,200,BlindBlendAS,11,48210.49188979,47837.25663376
100,200,BlindBlendAS,12,48424.39272639,47837.25663376
100,200,BlindBlendAS,13,48693.12843302,47837.25663376
100,200,BlindBlendAS,14,48370.07203188,47837.25663376
100,200,BlindBlendAS,15,48033.01971315,47837.25663376
100,200,BlindBlendAS,16,47569.41372334,47569.41372334
100,200,BlindBlendAS,17,47444.62498105,47444.62498105
100,200,BlindBlendAS,18,47272.25118089,47272.25118089
100,200,BlindBlendAS,19,47216.80505875,47216.80505875
100,200,BlindBlendAS,20,46878.68394979,46878.68394979
100,200,BlindBlendAS,21,46449.85027412,46449.85027412
100,200,BlindBlendAS,22,45691.82748974,45691.82748974
100,200,BlindBlendAS,23,45647.18604858,45647.18604858
100,200,BlindBlendAS,24,45616.06572284,45616.06572284
100,200,BlindBlendAS,25,45546.53904109,45546.53904109
100,200,BlindBlendAS,26,45546.53904109,45546.53904109
100,200,BlindBlendAS,27,45450.90912307,45450.90912307
100,200,BlindBlendAS,28,45450.90912307,45450.90912307
100,200,BlindBlendAS,29,45100.90021038,45100.90021038
100,200,BlindBlendAS,30,45091.63911114,45091.63911114
100,200,BlindBlendAS,31,45064.73202494,45064.73202494
100,200,BlindBlendAS,32,45064.73202494,45064.73202494
100,200,BlindBlendAS,33,45059.34207038,45059.34207038
100,200,BlindBlendAS,34,44927.64369310,44927.64369310
100,200,BlindBlendAS,35,44922.25373854,44922.25373854
100,200,BlindBlendAS,36,44905.48877443,44905.48877443
100,200,BlindBlendAS,37,44905.48877443,44905.48877443
100,200,BlindBlendAS,38,44858.58890219,44858.58890219
100,200,BlindBlendAS,39,44858.58890219,44858.58890219
100,200,BlindBlendAS,40,44722.71358962,44722.71358962
100,200,BlindBlendAS,41,44457.09691118,44457.09691118
100,200,BlindBlendAS,42,44457.09691118,44457.09691118
100,200,BlindBlendAS,43,44457.09691118,44457.09691118
100,200,BlindBlendAS,44,44457.09691118,44457.09691118
100,200,BlindBlendAS,45,44457.09691118,44457.09691118
100,200,BlindBlendAS,46,44266.49928267,44266.49928267
100,200,BlindBlendAS,47,44228.84094917,44228.84094917
100,200,BlindBlendAS,48,44228.84094917,44228.84094917
100,200,BlindBlendAS,49,44228.84094917,44228.84094917
100,200,BlindBlendAS,50,44150.11045208,44150.11045208
100,200,BlindBlendAS,51,44150.11045208,44150.11045208
100,200,BlindBlendAS,52,44150.11045208,44150.11045208
100,200,BlindBlendAS,53,44150.11045208,44150.11045208
100,200,BlindBlendAS,54,44150.11045208,44150.11045208
100,200,BlindBlendAS,55,44087.73736455,44087.73736455
100,200,BlindBlendAS,56,43912.80101262,43912.80101262
100,200,BlindBlendAS,57,43912.80101262,43912.80101262
100,200,BlindBlendAS,58,43912.80101262,43912.80101262
100,200,BlindBlendAS,59,43912.80101262,43912.80101262
100,200,BlindBlendAS,60,43912.80101262,43912.80101262
100,200,BlindBlendAS,61,43868.12390266,43868.12390266
100,200,BlindBlendAS,62,43868.12390266,43868.12390266
100,200,BlindBlendAS,63,43868.12390266,43868.12390266
100,200,BlindBlendAS,64,43868.12390266,43868.12390266
100,200,BlindBlendAS,65,43868.12390266,43868.12390266
100,200,BlindBlendAS,66,43868.12390266,43868.12390266
100,200,BlindBlendAS,67,43868.12390266,43868.12390266
100,200,BlindBlendAS,68,43868.12390266,43868.12390266
100,200,BlindBlendAS,69,43848.41794807,43848.41794807
100,200,BlindBlendAS,70,43848.41794807,43848.41794807
100,200,BlindBlendAS,71,43848.41794807,43848.41794807
100,200,BlindBlendAS,72,43848.41794807,43848.41794807
100,200,BlindBlendAS,73,43833.99067702,43833.99067702
100,200,BlindBlendAS,74,43826.20799222,43826.20799222
100,200,BlindBlendAS,75,43826.20799222,43826.20799222
100,200,BlindBlendAS,76,43826.20799222,43826.20799222
100,200,BlindBlendAS,77,43826.20799222,43826.20799222
100,200,BlindBlendAS,78,43826.20799222,43826.20799222
100,200,BlindBlendAS,79,43826.20799222,43826.20799222
100,200,BlindBlendAS,80,43826.20799222,43826.20799222
100,200,BlindBlendAS,81,43826.20799222,43826.20799222
100,200,BlindBlendAS,82,43825.55296679,43825.55296679
100,200,BlindBlendAS,83,43526.70987596,43526.70987596
100,200,BlindBlendAS,84,43526.70987596,43526.70987596
100,200,BlindBlendAS,85,43526.05485053,43526.05485053
100,200,BlindBlendAS,86,43526.05485053,43526.05485053
100,200,BlindBlendAS,87,43526.05485053,43526.05485053
100,200,BlindBlendAS,88,43526.05485053,43526.05485053
100,200,BlindBlendAS,89,43526.05485053,43526.05485053
100,200,BlindBlendAS,90,43526.05485053,43526.05485053
100,200,BlindBlendAS,91,43526.05485053,43526.05485053
100,200,BlindBlendAS,92,43525.65298923,43525.65298923
100,200,BlindBlendAS,93,43525.65298923,43525.65298923
100,200,BlindBlendAS,94,43525.65298923,43525.65298923
100,200,BlindBlendAS,95,43525.65298923,43525.65298923
100,200,BlindBlendAS,96,43525.65298923,43525.65298923
100,200,BlindBlendAS,97,43525.65298923,43525.65298923
100,200,BlindBlendAS,98,43525.65298923,43525.65298923
100,200,BlindBlendAS,99,43525.65298923,43525.65298923
100,200,BlindBlendAS,100,43525.65298923,43525.65298923
100,200,BlindBlendAS,101,43525.65298923,43525.65298923
100,200,BlindBlendAS,102,43522.87223393,43522.87223393
100,200,BlindBlendAS,103,43522.87223393,43522.87223393
100,200,BlindBlendAS,104,43522.87223393,43522.87223393
100,200,BlindBlendAS,105,43522.87223393,43522.87223393
100,200,BlindBlendAS,106,43522.87223393,43522.87223393
100,200,BlindBlendAS,107,43522.87223393,43522.87223393
100,200,BlindBlendAS,108,43522.87223393,43522.87223393
100,200,BlindBlendAS,109,43522.87223393,43522.87223393
100,200,BlindBlendAS,110,43522.87223393,43522.87223393
100,200,BlindBlendAS,111,43522.87223393,43522.87223393
100,200,BlindBlendAS,112,43522.87223393,43522.87223393
100,200,BlindBlendAS,113,43412.76010794,43412.76010794
100,200,BlindBlendAS,114,43412.35824664,43412.35824664
100,200,BlindBlendAS,115,43412.35824664,43412.35824664
100,200,BlindBlendAS,116,43412.35824664,43412.35824664
100,200,BlindBlendAS,117,43412.35824664,43412.35824664
100,200,BlindBlendAS,118,43412.35824664,43412.35824664
100,200,BlindBlendAS,119,43412.35824664,43412.35824664
100,200,BlindBlendAS,120,43412.35824664,43412.35824664
100,200,BlindBlendAS,121,43412.35824664,43412.35824664
100,200,BlindBlendAS,122,43412.35824664,43412.35824664
100,200,BlindBlendAS,123,43412.35824664,43412.35824664
100,200,BlindBlendAS,124,43412.35824664,43412.35824664
100,200,BlindBlendAS,125,43412.35824664,43412.35824664
100,200,BlindBlendAS,126,43412.35824664,43412.35824664
100,200,BlindBlendAS,127,43412.35824664,43412.35824664
100,200,BlindBlendAS,128,43412.35824664,43412.35824664
100,200,BlindBlendAS,129,43412.35824664,43412.35824664
100,200,BlindBlendAS,130,43412.35824664,43412.35824664
100,200,BlindBlendAS,131,43412.35824664,43412.35824664
100,200,BlindBlendAS,132,43412.35824664,43412.35824664
100,200,BlindBlendAS,133,43412.35824664,43412.35824664
100,200,BlindBlendAS,134,43412.35824664,43412.35824664
100,200,BlindBlendAS,135,43412.35824664,43412.35824664
100,200,BlindBlendAS,136,43412.35824664,43412.35824664
100,200,BlindBlendAS,137,43412.35824664,43412.35824664
100,200,BlindBlendAS,138,43408.68005260,43408.68005260
100,200,BlindBlendAS,139,43412.35824664,43408.68005260
100,200,BlindBlendAS,140,43408.68005260,43408.68005260
100,200,BlindBlendAS,141,43408.68005260,43408.68005260
100,200,BlindBlendAS,142,43408.68005260,43408.68005260
100,200,BlindBlendAS,143,43408.68005260,43408.68005260
100,200,BlindBlendAS,144,43408.68005260,43408.68005260
100,200,BlindBlendAS,145,43408.68005260,43408.68005260
100,200,BlindBlendAS,146,43408.68005260,43408.68005260
100,200,BlindBlendAS,147,43408.68005260,43408.68005260
100,200,BlindBlendAS,148,43408.68005260,43408.68005260
100,200,BlindBlendAS,149,43408.68005260,43408.68005260
100,200,BlindBlendAS,150,43408.68005260,43408.68005260
100,200,BlindBlendAS,151,43408.68005260,43408.68005260
100,200,BlindBlendAS,152,43408.68005260,43408.68005260
100,200,BlindBlendAS,153,43408.68005260,43408.68005260
100,200,BlindBlendAS,154,43408.68005260,43408.68005260
100,200,BlindBlendAS,155,43408.68005260,43408.68005260
100,200,BlindBlendAS,156,43408.68005260,43408.68005260
100,200,BlindBlendAS,157,43408.68005260,43408.68005260
100,200,BlindBlendAS,158,43408.68005260,43408.68005260
100,200,BlindBlendAS,159,43408.68005260,43408.68005260
100,200,BlindBlendAS,160,43408.68005260,43408.68005260
100,200,BlindBlendAS,161,43408.68005260,43408.68005260
100,200,BlindBlendAS,162,43408.68005260,43408.68005260
100,200,BlindBlendAS,163,43408.68005260,43408.68005260
100,200,BlindBlendAS,164,43408.68005260,43408.68005260
100,200,BlindBlendAS,165,43408.68005260,43408.68005260
100,200,BlindBlendAS,166,43408.68005260,43408.68005260
100,200,BlindBlendAS,167,43359.59025959,43359.59025959
100,200,BlindBlendAS,168,43359.59025959,43359.59025959
100,200,BlindBlendAS,169,43359.59025959,43359.59025959
100,200,BlindBlendAS,170,43359.59025959,43359.59025959
100,200,BlindBlendAS,171,43359.59025959,43359.59025959
100,200,BlindBlendAS,172,43359.59025959,43359.59025959
100,200,BlindBlendAS,173,43295.86362362,43295.86362362
100,200,BlindBlendAS,174,43295.86362362,43295.86362362
100,200,BlindBlendAS,175,43295.86362362,43295.86362362
100,200,BlindBlendAS,176,43295.86362362,43295.86362362
100,200,BlindBlendAS,177,43295.86362362,43295.86362362
100,200,BlindBlendAS,178,43295.86362362,43295.86362362
100,200,BlindBlendAS,179,43295.86362362,43295.86362362
100,200,BlindBlendAS,180,43295.86362362,43295.86362362
100,200,BlindBlendAS,181,43295.86362362,43295.86362362
100,200,BlindBlendAS,182,43295.86362362,43295.86362362
100,200,BlindBlendAS,183,43295.86362362,43295.86362362
100,200,BlindBlendAS,184,43295.86362362,43295.86362362
100,200,BlindBlendAS,185,43295.86362362,43295.86362362
100,200,BlindBlendAS,186,43249.28409062,43249.28409062
100,200,BlindBlendAS,187,43249.28409062,43249.28409062
100,200,BlindBlendAS,188,43249.28409062,43249.28409062
100,200,BlindBlendAS,189,43249.28409062,43249.28409062
100,200,BlindBlendAS,190,43249.28409062,43249.28409062
100,200,BlindBlendAS,191,43249.28409062,43249.28409062
100,200,BlindBlendAS,192,43249.28409062,43249.28409062
100,200,BlindBlendAS,193,43249.28409062,43249.28409062
100,200,BlindBlendAS,194,43249.28409062,43249.28409062
100,200,BlindBlendAS,195,43249.28409062,43249.28409062
100,200,BlindBlendAS,196,43249.28409062,43249.28409062
100,200,BlindBlendAS,197,43249.28409062,43249.28409062
100,200,BlindBlendAS,198,43249.28409062,43249.28409062
100,200,BlindBlendAS,199,43249.28409062,43249.28409062
100,200,BlindBlendAS,200,43249.28409062,43249.28409062
100,200,BaselineAS,1,57049.49205693,57049.49205693
100,200,BaselineAS,2,53575.99752975,53575.99752975
100,200,BaselineAS,3,51249.06363422,51249.06363422
100,200,BaselineAS,4,49576.77876223,49576.77876223
100,200,BaselineAS,5,49246.85276616,49246.85276616
100,200,BaselineAS,6,49640.35490158,49246.85276616
100,200,BaselineAS,7,48918.20535061,48918.20535061
100,200,BaselineAS,8,48945.41381948,48918.20535061
100,200,BaselineAS,9,48463.94070330,48463.94070330
100,200,BaselineAS,10,48734.58255492,48463.94070330
