run_id,n_cities,algorithm,iteration,iteration_best_distance,global_best_distance
100,150,BlindBlendAS,96,28622.76098296,28622.76098296
100,150,BlindBlendAS,97,28622.76098296,28622.76098296
100,150,BlindBlendAS,98,28622.76098296,28622.76098296
100,150,BlindBlendAS,99,28622.76098296,28622.76098296
100,150,BlindBlendAS,100,28622.76098296,28622.76098296
100,150,BlindBlendAS,101,28622.76098296,28622.76098296
100,150,BlindBlendAS,102,28622.76098296,28622.76098296
100,150,BlindBlendAS,103,28622.76098296,28622.76098296
100,150,BlindBlendAS,104,28622.76098296,28622.76098296
100,150,BlindBlendAS,105,28622.76098296,28622.76098296
100,150,BlindBlendAS,106,28620.51458863,28620.51458863
100,150,BlindBlendAS,107,28620.51458863,28620.51458863
100,150,BlindBlendAS,108,28620.51458863,28620.51458863
100,150,BlindBlendAS,109,28620.51458863,28620.51458863
100,150,BlindBlendAS,110,28620.51458863,28620.51458863
100,150,BlindBlendAS,111,28620.51458863,28620.51458863
100,150,BlindBlendAS,112,28620.51458863,28620.51458863
100,150,BlindBlendAS,113,28620.51458863,28620.51458863
100,150,BlindBlendAS,114,28620.51458863,28620.51458863
100,150,BlindBlendAS,115,28620.51458863,28620.51458863
100,150,BlindBlendAS,116,28620.51458863,28620.51458863
100,150,BlindBlendAS,117,28620.51458863,28620.51458863
100,150,BlindBlendAS,118,28620.51458863,28620.51458863
100,150,BlindBlendAS,119,28620.51458863,28620.51458863
100,150,BlindBlendAS,120,28620.51458863,28620.51458863
100,150,BlindBlendAS,121,28620.51458863,28620.51458863
100,150,BlindBlendAS,122,28620.51458863,28620.51458863
100,150,BlindBlendAS,123,28620.51458863,28620.51458863
100,150,BlindBlendAS,124,28620.51458863,28620.51458863
100,150,BlindBlendAS,125,28620.51458863,28620.51458863
100,150,BlindBlendAS,126,28620.51458863,28620.51458863
100,150,BlindBlendAS,127,28620.51458863,28620.51458863
100,150,BlindBlendAS,128,28620.51458863,28620.51458863
100,150,BlindBlendAS,129,28620.51458863,28620.51458863
100,150,BlindBlendAS,130,28620.51458863,28620.51458863
100,150,BlindBlendAS,131,28620.51458863,28620.51458863
100,150,BlindBlendAS,132,28620.51458863,28620.51458863
100,150,BlindBlendAS,133,28620.51458863,28620.51458863
100,150,BlindBlendAS,134,28620.51458863,28620.51458863
100,150,BlindBlendAS,135,28620.51458863,28620.51458863
100,150,BlindBlendAS,136,28620.51458863,28620.51458863
100,150,BlindBlendAS,137,28620.51458863,28620.51458863
100,150,BlindBlendAS,138,28620.51458863,28620.51458863
100,150,BlindBlendAS,139,28620.51458863,28620.51458863
100,150,BlindBlendAS,140,28620.51458863,28620.51458863
100,150,BlindBlendAS,141,28620.51458863,28620.51458863
100,150,BlindBlendAS,142,28620.51458863,28620.51458863
100,150,BlindBlendAS,143,28620.51458863,28620.51458863
100,150,BlindBlendAS,144,28620.51458863,28620.51458863
100,150,BlindBlendAS,145,28620.51458863,28620.51458863
100,150,BlindBlendAS,146,28620.51458863,28620.51458863
100,150,BlindBlendAS,147,30567.54458867,28620.51458863
100,150,BlindBlendAS,148,30710.24781789,28620.51458863
100,150,BlindBlendAS,149,30271.41533914,28620.51458863
100,150,BlindBlendAS,150,29934.25675537,28620.51458863
100,150,BlindBlendAS,151,29974.68697797,28620.51458863
100,150,BlindBlendAS,152,29701.18438466,28620.51458863
100,150,BlindBlendAS,153,30315.50671194,28620.51458863
100,150,BlindBlendAS,154,30259.23925048,28620.51458863
100,150,BlindBlendAS,155,29463.76672859,28620.51458863
100,150,BlindBlendAS,156,29232.24749758,28620.51458863
100,150,BlindBlendAS,157,29513.91875283,28620.51458863
100,150,BlindBlendAS,158,29067.85237773,28620.51458863
100,150,BlindBlendAS,159,30107.48792428,28620.51458863
100,150,BlindBlendAS,160,29462.98049876,28620.51458863
100,150,BlindBlendAS,161,30088.19612477,28620.51458863
100,150,BlindBlendAS,162,29154.70523918,28620.51458863
100,150,BlindBlendAS,163,29605.92854088,28620.51458863
100,150,BlindBlendAS,164,29995.26665434,28620.51458863
100,150,BlindBlendAS,165,30024.58264395,28620.51458863
100,150,BlindBlendAS,166,29996.70668251,28620.51458863
100,150,BlindBlendAS,167,29284.42721534,28620.51458863
100,150,BlindBlendAS,168,30072.17875313,28620.51458863
100,150,BlindBlendAS,169,29788.64044304,28620.51458863
100,150,BlindBlendAS,170,29260.76619664,28620.51458863
100,150,BlindBlendAS,171,28990.90261771,28620.51458863
100,150,BlindBlendAS,172,29507.57844535,28620.51458863
100,150,BlindBlendAS,173,29014.72497800,28620.51458863
100,150,BlindBlendAS,174,29635.46291082,28620.51458863
100,150,BlindBlendAS,175,29314.19616188,28620.51458863
100,150,BlindBlendAS,176,28948.31727561,28620.51458863
100,150,BlindBlendAS,177,31685.88378739,28620.51458863
100,150,BlindBlendAS,178,30841.74018391,28620.51458863
100,150,BlindBlendAS,179,31519.36924436,28620.51458863
100,150,BlindBlendAS,180,30770.73180126,28620.51458863
100,150,BlindBlendAS,181,29881.25511824,28620.51458863
100,150,BlindBlendAS,182,30455.04432994,28620.51458863
100,150,BlindBlendAS,183,29618.29985991,28620.51458863
100,150,BlindBlendAS,184,29711.55934016,28620.51458863
100,150,BlindBlendAS,185,30595.98835422,28620.51458863
100,150,BlindBlendAS,186,29845.46564109,28620.51458863
100,150,BlindBlendAS,187,29850.92239948,28620.51458863
100,150,BlindBlendAS,188,30872.44763820,28620.51458863
100,150,BlindBlendAS,189,29876.28536496,28620.51458863
100,150,BlindBlendAS,190,29928.59688745,28620.51458863
100,150,BlindBlendAS,191,29408.88971549,28620.51458863
100,150,BlindBlendAS,192,29571.71624032,28620.51458863
100,150,BlindBlendAS,193,30176.96530897,28620.51458863
100,150,BlindBlendAS,194,30167.61434185,28620.51458863
100,150,BlindBlendAS,195,29110.95481320,28620.51458863
100,150,BlindBlendAS,196,29794.63608417,28620.51458863
100,150,BlindBlendAS,197,29976.64072563,28620.51458863
100,150,BlindBlendAS,198,30056.97510680,28620.51458863
100,150,BlindBlendAS,199,30213.02786846,28620.51458863
100,150,BlindBlendAS,200,29700.49508693,28620.51458863
100,150,BaselineAS,1,36333.42781795,36333.42781795
100,150,BaselineAS,2,32996.46227908,32996.46227908
100,150,BaselineAS,3,32225.59503876,32225.59503876
100,150,BaselineAS,4,31761.78674116,31761.78674116
100,150,BaselineAS,5,31728.11391594,31728.11391594
100,150,BaselineAS,6,31256.91038032,31256.91038032
100,150,BaselineAS,7,31319.73847746,31256.91038032
100,150,BaselineAS,8,31386.08315313,31256.91038032
100,150,BaselineAS,9,31541.98803166,31256.91038032
100,150,BaselineAS,10,30339.18206090,30339.18206090
100,150,BaselineAS,11,30794.40453337,30339.18206090
100,150,BaselineAS,12,30384.11308834,30339.18206090
100,150,BaselineAS,13,30681.39974993,30339.18206090
100,150,BaselineAS,14,30648.60845872,30339.18206090
100,150,BaselineAS,15,30133.87312741,30133.87312741
100,150,BaselineAS,16,29720.76086076,29720.76086076
100,150,BaselineAS,17,30887.40542208,29720.76086076
100,150,BaselineAS,18,30945.14805882,29720.76086076
100,150,BaselineAS,19,30739.38837642,29720.76086076
100,150,BaselineAS,20,31001.20133478,29720.76086076
100,150,BaselineAS,21,30762.69767270,29720.76086076
100,150,BaselineAS,22,29803.82181737,29720.76086076
100,150,BaselineAS,23,31273.66039292,29720.76086076
100,150,BaselineAS,24,30088.08004367,29720.76086076
100,150,BaselineAS,25,30193.89296651,29720.76086076
100,150,BaselineAS,26,31216.84943442,29720.76086076
100,150,BaselineAS,27,30572.42759822,29720.76086076
100,150,BaselineAS,28,30512.72047960,29720.76086076
100,150,BaselineAS,29,30280.28120193,29720.76086076
100,150,BaselineAS,30,31174.00653593,29720.76086076
100,150,BaselineAS,31,31396.52092515,29720.76086076
100,150,BaselineAS,32,31250.41001047,29720.76086076
100,150,BaselineAS,33,30514.51746506,29720.76086076
100,150,BaselineAS,34,30415.22392823,29720.76086076
100,150,BaselineAS,35,30505.56268229,29720.76086076
100,150,BaselineAS,36,31088.50389123,29720.76086076
100,150,BaselineAS,37,31252.14327017,29720.76086076
100,150,BaselineAS,38,30998.79574664,29720.76086076
100,150,BaselineAS,39,30827.03556108,29720.76086076
100,150,BaselineAS,40,31448.27080619,29720.76086076
100,150,BaselineAS,41,30682.42888845,29720.76086076
100,150,BaselineAS,42,30789.17277802,29720.76086076
100,150,BaselineAS,43,29884.56030606,29720.76086076
100,150,BaselineAS,44,30809.28204290,29720.76086076
100,150,BaselineAS,45,30103.17259262,29720.76086076
100,150,BaselineAS,46,30359.39516529,29720.76086076
100,150,BaselineAS,47,30497.51038177,29720.76086076
100,150,BaselineAS,48,30876.70278400,29720.76086076
100,150,BaselineAS,49,30739.56097383,29720.76086076
100,150,BaselineAS,50,30813.79273439,29720.76086076
100,150,BaselineAS,51,31086.90267653,29720.76086076
100,150,BaselineAS,52,30875.54110013,29720.76086076
100,150,BaselineAS,53,30609.50856694,29720.76086076
100,150,BaselineAS,54,30450.73678312,29720.76086076
100,150,BaselineAS,55,30621.67646624,29720.76086076
100,150,BaselineAS,56,30797.87954218,29720.76086076
100,150,BaselineAS,57,30339.35588856,29720.76086076
100,150,BaselineAS,58,30841.79604681,29720.76086076
100,150,BaselineAS,59,30492.23294633,29720.76086076
