run_id,n_cities,algorithm,iteration,iteration_best_distance,global_best_distance
100,100,BlindBlendAS,96,16003.87705126,16003.87705126
100,100,BlindBlendAS,97,16003.87705126,16003.87705126
100,100,BlindBlendAS,98,16003.87705126,16003.87705126
100,100,BlindBlendAS,99,16003.87705126,16003.87705126
100,100,BlindBlendAS,100,16003.87705126,16003.87705126
100,100,BlindBlendAS,101,16003.87705126,16003.87705126
100,100,BlindBlendAS,102,16003.87705126,16003.87705126
100,100,BlindBlendAS,103,17103.99204343,16003.87705126
100,100,BlindBlendAS,104,16813.60567643,16003.87705126
100,100,BlindBlendAS,105,17841.87919973,16003.87705126
100,100,BlindBlendAS,106,17631.48661593,16003.87705126
100,100,BlindBlendAS,107,16661.56728060,16003.87705126
100,100,BlindBlendAS,108,16712.07542306,16003.87705126
100,100,BlindBlendAS,109,16609.72328694,16003.87705126
100,100,BlindBlendAS,110,16661.56728060,16003.87705126
100,100,BlindBlendAS,111,16660.23142940,16003.87705126
100,100,BlindBlendAS,112,16661.56728060,16003.87705126
100,100,BlindBlendAS,113,16491.05783554,16003.87705126
100,100,BlindBlendAS,114,16342.77526351,16003.87705126
100,100,BlindBlendAS,115,16342.77526351,16003.87705126
100,100,BlindBlendAS,116,16342.77526351,16003.87705126
100,100,BlindBlendAS,117,16342.77526351,16003.87705126
100,100,BlindBlendAS,118,16342.77526351,16003.87705126
100,100,BlindBlendAS,119,16340.82559460,16003.87705126
100,100,BlindBlendAS,120,16161.40741800,16003.87705126
100,100,BlindBlendAS,121,16042.74196661,16003.87705126
100,100,BlindBlendAS,122,16042.74196661,16003.87705126
100,100,BlindBlendAS,123,16042.74196661,16003.87705126
100,100,BlindBlendAS,124,16042.74196661,16003.87705126
100,100,BlindBlendAS,125,16042.74196661,16003.87705126
100,100,BlindBlendAS,126,16042.74196661,16003.87705126
100,100,BlindBlendAS,127,16042.74196661,16003.87705126
100,100,BlindBlendAS,128,16042.74196661,16003.87705126
100,100,BlindBlendAS,129,16042.74196661,16003.87705126
100,100,BlindBlendAS,130,16042.74196661,16003.87705126
100,100,BlindBlendAS,131,16042.74196661,16003.87705126
100,100,BlindBlendAS,132,16042.74196661,16003.87705126
100,100,BlindBlendAS,133,17732.27127185,16003.87705126
100,100,BlindBlendAS,134,17928.22448658,16003.87705126
100,100,BlindBlendAS,135,17700.94224295,16003.87705126
100,100,BlindBlendAS,136,17439.39966876,16003.87705126
100,100,BlindBlendAS,137,17342.34481448,16003.87705126
100,100,BlindBlendAS,138,18144.81812421,16003.87705126
100,100,BlindBlendAS,139,17286.70102870,16003.87705126
100,100,BlindBlendAS,140,17050.18656017,16003.87705126
100,100,BlindBlendAS,141,17371.00989740,16003.87705126
100,100,BlindBlendAS,142,17672.29492105,16003.87705126
100,100,BlindBlendAS,143,17511.70523959,16003.87705126
100,100,BlindBlendAS,144,17257.17529367,16003.87705126
100,100,BlindBlendAS,145,17113.82602099,16003.87705126
100,100,BlindBlendAS,146,16890.60515657,16003.87705126
100,100,BlindBlendAS,147,17113.82602099,16003.87705126
100,100,BlindBlendAS,148,17030.58819624,16003.87705126
100,100,BlindBlendAS,149,17113.82602099,16003.87705126
100,100,BlindBlendAS,150,16661.35849258,16003.87705126
100,100,BlindBlendAS,151,16523.13194722,16003.87705126
100,100,BlindBlendAS,152,16643.15562862,16003.87705126
100,100,BlindBlendAS,153,16383.74219512,16003.87705126
100,100,BlindBlendAS,154,16183.08176922,16003.87705126
100,100,BlindBlendAS,155,16385.10412088,16003.87705126
100,100,BlindBlendAS,156,16152.81509191,16003.87705126
100,100,BlindBlendAS,157,16290.83872927,16003.87705126
100,100,BlindBlendAS,158,16146.97475610,16003.87705126
100,100,BlindBlendAS,159,16085.45245453,16003.87705126
100,100,BlindBlendAS,160,16152.81509191,16003.87705126
100,100,BlindBlendAS,161,16031.89731057,16003.87705126
100,100,BlindBlendAS,162,16031.89731057,16003.87705126
100,100,BlindBlendAS,163,17842.04242829,16003.87705126
100,100,BlindBlendAS,164,17430.45204191,16003.87705126
100,100,BlindBlendAS,165,16616.97606860,16003.87705126
100,100,BlindBlendAS,166,16712.45041433,16003.87705126
100,100,BlindBlendAS,167,16700.91831889,16003.87705126
100,100,BlindBlendAS,168,16390.51734947,16003.87705126
100,100,BlindBlendAS,169,17134.46737300,16003.87705126
100,100,BlindBlendAS,170,16131.45530948,16003.87705126
100,100,BlindBlendAS,171,16181.23001214,16003.87705126
100,100,BlindBlendAS,172,16038.39692718,16003.87705126
100,100,BlindBlendAS,173,16360.10076411,16003.87705126
100,100,BlindBlendAS,174,16121.83045759,16003.87705126
100,100,BlindBlendAS,175,16038.39692718,16003.87705126
100,100,BlindBlendAS,176,16035.14493927,16003.87705126
100,100,BlindBlendAS,177,16054.46782021,16003.87705126
100,100,BlindBlendAS,178,16019.07404624,16003.87705126
100,100,BlindBlendAS,179,16019.07404624,16003.87705126
100,100,BlindBlendAS,180,16019.07404624,16003.87705126
100,100,BlindBlendAS,181,16019.07404624,16003.87705126
100,100,BlindBlendAS,182,16019.07404624,16003.87705126
100,100,BlindBlendAS,183,16019.07404624,16003.87705126
100,100,BlindBlendAS,184,16019.07404624,16003.87705126
100,100,BlindBlendAS,185,16019.07404624,16003.87705126
100,100,BlindBlendAS,186,16019.07404624,16003.87705126
100,100,BlindBlendAS,187,16019.07404624,16003.87705126
100,100,BlindBlendAS,188,16019.07404624,16003.87705126
100,100,BlindBlendAS,189,16019.07404624,16003.87705126
100,100,BlindBlendAS,190,16019.07404624,16003.87705126
100,100,BlindBlendAS,191,16019.07404624,16003.87705126
100,100,BlindBlendAS,192,16019.07404624,16003.87705126
100,100,BlindBlendAS,193,17610.50604203,16003.87705126
100,100,BlindBlendAS,194,16714.36884089,16003.87705126
100,100,BlindBlendAS,195,17244.60602717,16003.87705126
100,100,BlindBlendAS,196,16743.34459000,16003.87705126
100,100,BlindBlendAS,197,16980.71435408,16003.87705126
100,100,BlindBlendAS,198,16991.52256519,16003.87705126
100,100,BlindBlendAS,199,17306.22214888,16003.87705126
100,100,BlindBlendAS,200,16262.23307528,16003.87705126
100,100,BaselineAS,1,25853.56842731,25853.56842731
100,100,BaselineAS,2,21180.45418042,21180.45418042
100,100,BaselineAS,3,20184.97311145,20184.97311145
100,100,BaselineAS,4,18978.28017630,18978.28017630
100,100,BaselineAS,5,18611.31006210,18611.31006210
100,100,BaselineAS,6,17205.03549221,17205.03549221
100,100,BaselineAS,7,18181.24059352,17205.03549221
100,100,BaselineAS,8,17646.24023733,17205.03549221
100,100,BaselineAS,9,17411.05956905,17205.03549221
100,100,BaselineAS,10,17661.81282932,17205.03549221
100,100,BaselineAS,11,17563.63819728,17205.03549221
100,100,BaselineAS,12,17532.12107459,17205.03549221
100,100,BaselineAS,13,17154.51279234,17154.51279234
100,100,BaselineAS,14,17558.56802737,17154.51279234
100,100,BaselineAS,15,17283.02727717,17154.51279234
100,100,BaselineAS,16,16880.73410953,16880.73410953
100,100,BaselineAS,17,17409.10415738,16880.73410953
100,100,BaselineAS,18,17395.51516868,16880.73410953
100,100,BaselineAS,19,17234.65291200,16880.73410953
100,100,BaselineAS,20,17334.00335973,16880.73410953
100,100,BaselineAS,21,16363.14286859,16363.14286859
100,100,BaselineAS,22,17272.69195299,16363.14286859
100,100,BaselineAS,23,17227.10017194,16363.14286859
100,100,BaselineAS,24,17972.00530754,16363.14286859
100,100,BaselineAS,25,16782.79321454,16363.14286859
100,100,BaselineAS,26,17468.84145570,16363.14286859
100,100,BaselineAS,27,17228.90490180,16363.14286859
100,100,BaselineAS,28,16904.83410374,16363.14286859
100,100,BaselineAS,29,17505.33447845,16363.14286859
100,100,BaselineAS,30,16710.56225525,16363.14286859
100,100,BaselineAS,31,17216.70865221,16363.14286859
100,100,BaselineAS,32,17328.45315726,16363.14286859
100,100,BaselineAS,33,16992.65445242,16363.14286859
100,100,BaselineAS,34,17389.15943313,16363.14286859
100,100,BaselineAS,35,17441.92469830,16363.14286859
100,100,BaselineAS,36,16876.03457545,16363.14286859
100,100,BaselineAS,37,16862.81481559,16363.14286859
100,100,BaselineAS,38,16781.05710702,16363.14286859
100,100,BaselineAS,39,16275.89241720,16275.89241720
100,100,BaselineAS,40,16409.75741237,16275.89241720
100,100,BaselineAS,41,16289.43057591,16275.89241720
100,100,BaselineAS,42,17161.90519742,16275.89241720
100,100,BaselineAS,43,17562.46322783,16275.89241720
100,100,BaselineAS,44,17337.17800430,16275.89241720
100,100,BaselineAS,45,17021.80080802,16275.89241720
100,100,BaselineAS,46,16555.88881639,16275.89241720
100,100,BaselineAS,47,16509.49760446,16275.89241720
100,100,BaselineAS,48,16918.99283499,16275.89241720
100,100,BaselineAS,49,16955.32264001,16275.89241720
100,100,BaselineAS,50,17407.83206850,16275.89241720
100,100,BaselineAS,51,16855.43741781,16275.89241720
100,100,BaselineAS,52,16764.96466485,16275.89241720
100,100,BaselineAS,53,17046.62154579,16275.89241720
100,100,BaselineAS,54,17502.37839632,16275.89241720
100,100,BaselineAS,55,17120.27847216,16275.89241720
100,100,BaselineAS,56,17704.91145635,16275.89241720
100,100,BaselineAS,57,16531.27200735,16275.89241720
100,100,BaselineAS,58,16850.45039212,16275.89241720
100,100,BaselineAS,59,17029.28791097,16275.89241720
100,100,BaselineAS,60,16914.09226209,16275.89241720
100,100,BaselineAS,61,17070.22769882,16275.89241720
100,100,BaselineAS,62,16910.06138168,16275.89241720
100,100,BaselineAS,63,17358.35596779,16275.89241720
100,100,BaselineAS,64,17257.11989912,16275.89241720
100,100,BaselineAS,65,16667.57352195,16275.89241720
100,100,BaselineAS,66,17172.12237991,16275.89241720
100,100,BaselineAS,67,17919.80013885,16275.89241720
100,100,BaselineAS,68,17338.48473399,16275.89241720
100,100,BaselineAS,69,17710.08303599,16275.89241720
100,100,BaselineAS,70,17033.77727082,16275.89241720
100,100,BaselineAS,71,16966.38590184,16275.89241720
100,100,BaselineAS,72,17388.69227470,16275.89241720
100,100,BaselineAS,73,16999.89254430,16275.89241720
100,100,BaselineAS,74,17299.04593385,16275.89241720
100,100,BaselineAS,75,16785.76170564,16275.89241720
100,100,BaselineAS,76,17433.28910763,16275.89241720
100,100,BaselineAS,77,16265.79055134,16265.79055134
100,100,BaselineAS,78,17160.15315867,16265.79055134
100,100,BaselineAS,79,17698.63342973,16265.79055134
100,100,BaselineAS,80,16878.94343464,16265.79055134
100,100,BaselineAS,81,17598.43182094,16265.79055134
100,100,BaselineAS,82,17428.79633393,16265.79055134
100,100,BaselineAS,83,17560.29655541,16265.79055134
100,100,BaselineAS,84,17404.50983726,16265.79055134
100,100,BaselineAS,85,17436.65394607,16265.79055134
100,100,BaselineAS,86,17331.30526009,16265.79055134
100,100,BaselineAS,87,17305.70288258,16265.79055134
