n_cities,algorithm,best_distance,distance_per_city
115,ElitistAS,16136.53307859,161.36533079
115,MaxMinAS,15933.43383472,159.33433835
116,BlindBlendAS,15787.02692721,157.87026927
116,BaselineAS,16836.37502002,168.36375020
116,ElitistAS,16425.60562754,164.25605628
116,MaxMinAS,16288.50559625,162.88505596
117,BlindBlendAS,14868.49230003,148.68492300
117,BaselineAS,15839.45774143,158.39457741
117,ElitistAS,15433.47379215,154.33473792
117,MaxMinAS,15882.24136501,158.82241365
118,BlindBlendAS,16048.19740260,160.48197403
118,BaselineAS,17040.80755213,170.40807552
118,ElitistAS,16825.93697092,168.25936971
118,MaxMinAS,16239.70260199,162.39702602
119,BlindBlendAS,15578.81688348,155.78816883
119,BaselineAS,15782.66447346,157.82664473
119,ElitistAS,15700.41987778,157.00419878
119,MaxMinAS,15754.55209325,157.54552093
120,BlindBlendAS,15558.70681286,155.58706813
120,BaselineAS,16214.81221778,162.14812218
120,ElitistAS,15935.95794633,159.35957946
120,MaxMinAS,15635.51777652,156.35517777
121,BlindBlendAS,16922.82649813,169.22826498
121,BaselineAS,17602.47534727,176.02475347
121,ElitistAS,17350.41698772,173.50416988
121,MaxMinAS,17146.51258544,171.46512585
122,BlindBlendAS,16022.89933305,160.22899333
122,BaselineAS,16629.81269741,166.29812697
122,ElitistAS,16375.17128787,163.75171288
122,MaxMinAS,16572.11035443,165.72110354
123,BlindBlendAS,15732.86362221,157.32863622
123,BaselineAS,16299.67945549,162.99679455
123,ElitistAS,16463.92496695,164.63924967
123,MaxMinAS,16087.22093041,160.87220930
124,BlindBlendAS,15855.99147323,158.55991473
124,BaselineAS,16506.84148989,165.06841490
124,ElitistAS,16331.06971750,163.31069718
124,MaxMinAS,16304.04401072,163.04044011
125,BlindBlendAS,16122.89186249,161.22891862
125,BaselineAS,16251.33906075,162.51339061
125,ElitistAS,16078.30699951,160.78307000
125,MaxMinAS,15971.00772268,159.71007723
126,BlindBlendAS,16005.61101062,160.05611011
126,BaselineAS,16500.88293746,165.00882937
126,ElitistAS,16181.88309187,161.81883092
126,MaxMinAS,16232.54234753,162.32542348
127,BlindBlendAS,15863.27731403,158.63277314
127,BaselineAS,16153.55028090,161.53550281
127,ElitistAS,16090.63028938,160.90630289
127,MaxMinAS,15826.39671476,158.26396715
128,BlindBlendAS,15197.40224237,151.97402242
128,BaselineAS,15451.65365790,154.51653658
128,ElitistAS,15299.69876867,152.99698769
128,MaxMinAS,15338.41303847,153.38413038
129,BlindBlendAS,15649.90419878,156.49904199
129,BaselineAS,15773.39937073,157.73399371
129,ElitistAS,15642.63143207,156.42631432
129,MaxMinAS,16067.13709743,160.67137097
130,BlindBlendAS,14985.89899975,149.85899000
130,BaselineAS,15460.65775194,154.60657752
130,ElitistAS,15169.81368944,151.69813689
130,MaxMinAS,15064.59697975,150.64596980
131,BlindBlendAS,15858.61409811,158.58614098
131,BaselineAS,16363.18043425,163.63180434
131,ElitistAS,16066.28204113,160.66282041
131,MaxMinAS,15802.75656848,158.02756568
132,BlindBlendAS,15629.38118184,156.29381182
132,BaselineAS,15811.48203512,158.11482035
132,ElitistAS,15740.46187101,157.40461871
132,MaxMinAS,15395.59745810,153.95597458
133,BlindBlendAS,15801.37185260,158.01371853
133,BaselineAS,16893.58700583,168.93587006
133,ElitistAS,16735.48170734,167.35481707
133,MaxMinAS,15929.35351112,159.29353511
134,BlindBlendAS,15834.07209152,158.34072092
134,BaselineAS,16400.94540835,164.00945408
134,ElitistAS,16273.42325051,162.73423251
134,MaxMinAS,16211.00953223,162.11009532
135,BlindBlendAS,15666.66687410,156.66666874
135,BaselineAS,16193.60043264,161.93600433
135,ElitistAS,15793.51929696,157.93519297
135,MaxMinAS,15851.59923691,158.51599237
136,BlindBlendAS,15407.90415836,154.07904158
136,BaselineAS,16705.87922023,167.05879220
136,ElitistAS,16746.15783612,167.46157836
136,MaxMinAS,15504.12086641,155.04120866
137,BlindBlendAS,15935.82881564,159.35828816
137,BaselineAS,16689.60820948,166.89608209
137,ElitistAS,16622.96533398,166.22965334
137,MaxMinAS,16214.36475540,162.14364755
138,BlindBlendAS,15649.09037325,156.49090373
138,BaselineAS,16797.31503264,167.97315033
138,ElitistAS,16056.97775706,160.56977757
138,MaxMinAS,15926.63768893,159.26637689
139,BlindBlendAS,16007.61450151,160.07614502
139,BaselineAS,16333.67194866,163.33671949
139,ElitistAS,16208.23746838,162.08237468
139,MaxMinAS,16425.56051029,164.25560510
140,BlindBlendAS,15464.09948579,154.64099486
140,BaselineAS,16109.24077194,161.09240772
140,ElitistAS,15948.47379603,159.48473796
140,MaxMinAS,15888.09936333,158.88099363
141,BlindBlendAS,15521.28147324,155.21281473
141,BaselineAS,15564.50712129,155.64507121
141,ElitistAS,15126.34043075,151.26340431
141,MaxMinAS,15649.58317522,156.49583175
142,BlindBlendAS,15031.58082508,150.31580825
142,BaselineAS,15392.53494718,153.92534947
142,ElitistAS,15279.99900417,152.79999004
142,MaxMinAS,15405.99219360,154.05992194
143,BlindBlendAS,15748.99113215,157.48991132
143,BaselineAS,16590.83501153,165.90835012
143,ElitistAS,16452.68614145,164.52686141
143,MaxMinAS,15680.98082168,156.80980822
144,BlindBlendAS,16643.97991051,166.43979911
144,BaselineAS,17531.33680703,175.31336807
144,ElitistAS,17360.03745274,173.60037453
144,MaxMinAS,16569.77275178,165.69772752
145,BlindBlendAS,15666.12722704,156.66127227
145,BaselineAS,16090.81092749,160.90810927
145,ElitistAS,15900.41749441,159.00417494
145,MaxMinAS,15878.99816624,158.78998166
146,BlindBlendAS,16267.46276416,162.67462764
146,BaselineAS,17199.10002244,171.99100022
146,ElitistAS,17029.86493429,170.29864934
146,MaxMinAS,16139.65368785,161.39653688
147,BlindBlendAS,15717.59846176,157.17598462
147,BaselineAS,15820.19104004,158.20191040
147,ElitistAS,15559.24575546,155.59245755
147,MaxMinAS,16299.82035485,162.99820355
148,BlindBlendAS,15553.27400804,155.53274008
148,BaselineAS,16172.77241732,161.72772417
148,ElitistAS,16033.83852783,160.33838528
148,MaxMinAS,15953.74956610,159.53749566
149,BlindBlendAS,16416.49012560,164.16490126
149,BaselineAS,16993.24629471,169.93246295
149,ElitistAS,16597.12119521,165.97121195
149,MaxMinAS,16355.82942411,163.55829424
150,BlindBlendAS,15168.94037386,151.68940374
150,BaselineAS,15799.31398185,157.99313982
150,ElitistAS,15776.33560777,157.76335608
150,MaxMinAS,15214.90205461,152.14902055
151,BlindBlendAS,15875.63629931,158.75636299
151,BaselineAS,15750.98553531,157.50985535
151,ElitistAS,15779.72973668,157.79729737
151,MaxMinAS,15488.69487523,154.88694875
152,BlindBlendAS,14740.98674548,147.40986745
152,BaselineAS,15409.11048514,154.09110485
152,ElitistAS,15209.87954060,152.09879541
152,MaxMinAS,15208.63761725,152.08637617
153,BlindBlendAS,15192.38097197,151.92380972
153,BaselineAS,16437.74706563,164.37747066
153,ElitistAS,16132.65339155,161.32653392
153,MaxMinAS,15293.12673368,152.93126734
154,BlindBlendAS,14982.27765599,149.82277656
154,BaselineAS,15981.60019990,159.81600200
154,ElitistAS,15609.72893874,156.09728939
154,MaxMinAS,15208.69676196,152.08696762
155,BlindBlendAS,15194.88592851,151.94885929
155,BaselineAS,16059.17470099,160.59174701
155,ElitistAS,15755.99895299,157.55998953
155,MaxMinAS,15293.02466252,152.93024663
156,BlindBlendAS,16251.18456169,162.51184562
156,BaselineAS,16396.72674929,163.96726749
156,ElitistAS,16144.19255921,161.44192559
156,MaxMinAS,16110.03660364,161.10036604
157,BlindBlendAS,16304.39586912,163.04395869
157,BaselineAS,16924.29203411,169.24292034
157,ElitistAS,16963.16690636,169.63166906
157,MaxMinAS,16827.01335443,168.27013354
158,BlindBlendAS,15940.90963095,159.40909631
158,BaselineAS,15786.24582396,157.86245824
158,ElitistAS,15760.06846678,157.60068467
158,MaxMinAS,16182.73531737,161.82735317
159,BlindBlendAS,16461.74321742,164.61743217
159,BaselineAS,16406.47423098,164.06474231
159,ElitistAS,16327.74877584,163.27748776
159,MaxMinAS,16737.50440508,167.37504405
160,BlindBlendAS,15992.92106510,159.92921065
160,BaselineAS,16901.50452093,169.01504521
160,ElitistAS,16786.21661922,167.86216619
160,MaxMinAS,16008.55949822,160.08559498
161,BlindBlendAS,14991.62231813,149.91622318
161,BaselineAS,15590.94775112,155.90947751
161,ElitistAS,15202.41590675,152.02415907
161,MaxMinAS,14815.19226577,148.15192266
162,BlindBlendAS,16273.93198743,162.73931987
162,BaselineAS,17159.45809200,171.59458092
162,ElitistAS,16688.88693049,166.88886930
162,MaxMinAS,16245.74897286,162.45748973
163,BlindBlendAS,16220.15309347,162.20153093
163,BaselineAS,16781.37740969,167.81377410
163,ElitistAS,16632.31972078,166.32319721
163,MaxMinAS,16418.52709283,164.18527093
164,BlindBlendAS,16615.24747460,166.15247475
164,BaselineAS,17305.66400727,173.05664007
164,ElitistAS,17103.78977620,171.03789776
164,MaxMinAS,16994.73041022,169.94730410
165,BlindBlendAS,16327.79431941,163.27794319
165,BaselineAS,16526.82667519,165.26826675
165,ElitistAS,16477.63136788,164.77631368
165,MaxMinAS,15560.16538490,155.60165385
166,BlindBlendAS,15347.99085346,153.47990853
166,BaselineAS,15834.74073521,158.34740735
166,ElitistAS,15419.94201044,154.19942010
166,MaxMinAS,15336.12736579,153.36127366
167,BlindBlendAS,15453.61835990,154.53618360
167,BaselineAS,15668.14554004,156.68145540
167,ElitistAS,16014.46047616,160.14460476
167,MaxMinAS,15692.16861540,156.92168615
168,BlindBlendAS,15768.46573423,157.68465734
168,BaselineAS,16123.51329349,161.23513293
168,ElitistAS,15735.88999982,157.35890000
168,MaxMinAS,15915.02074518,159.15020745
169,BlindBlendAS,15785.59639933,157.85596399
169,BaselineAS,16599.88184533,165.99881845
169,ElitistAS,16343.49523500,163.43495235
169,MaxMinAS,15858.45395291,158.58453953
170,BlindBlendAS,15162.23119943,151.62231199
170,BaselineAS,15739.44150404,157.39441504
170,ElitistAS,15628.60979844,156.28609798
170,MaxMinAS,15475.48013635,154.75480136
171,BlindBlendAS,16182.88954028,161.82889540
171,BaselineAS,16849.56617084,168.49566171
171,ElitistAS,16708.06141458,167.08061415
171,MaxMinAS,16267.00760961,162.67007610
172,BlindBlendAS,16168.38006855,161.68380069
172,BaselineAS,16462.72739290,164.62727393
172,ElitistAS,16342.40050856,163.42400509
172,MaxMinAS,16570.00792936,165.70007929
173,BlindBlendAS,17185.05106620,171.85051066
173,BaselineAS,18322.04401144,183.22044011
173,ElitistAS,18081.58448227,180.81584482
173,MaxMinAS,17322.65008248,173.22650082
174,BlindBlendAS,15436.32342692,154.36323427
174,BaselineAS,16422.02211968,164.22022120
174,ElitistAS,16112.10944853,161.12109449
174,MaxMinAS,15643.20618476,156.43206185
175,BlindBlendAS,15815.14977237,158.15149772
175,BaselineAS,16100.66338997,161.00663390
175,ElitistAS,15739.41899428,157.39418994
175,MaxMinAS,15562.90949823,155.62909498
176,BlindBlendAS,16731.06094357,167.31060944
176,BaselineAS,17078.77856574,170.78778566
176,ElitistAS,16931.08860009,169.31088600
176,MaxMinAS,16935.89114348,169.35891143
177,BlindBlendAS,16582.82982702,165.82829827
177,BaselineAS,16716.80113547,167.16801135
177,ElitistAS,17052.69153869,170.52691539
177,MaxMinAS,16615.48461167,166.15484612
178,BlindBlendAS,14797.38969160,147.97389692
178,BaselineAS,15520.76840593,155.20768406
178,ElitistAS,14925.83505884,149.25835059
178,MaxMinAS,14797.38969160,147.97389692
179,BlindBlendAS,14966.84959616,149.66849596
179,BaselineAS,15405.79556357,154.05795564
179,ElitistAS,15196.99974933,151.96999749
179,MaxMinAS,14653.57367785,146.53573678
180,BlindBlendAS,15142.94658687,151.42946587
180,BaselineAS,15555.46037057,155.55460371
180,ElitistAS,15517.37556171,155.17375562
180,MaxMinAS,15195.31033601,151.95310336
181,BlindBlendAS,15515.66532659,155.15665327
181,BaselineAS,15372.71512847,153.72715128
181,ElitistAS,15372.71512847,153.72715128
181,MaxMinAS,15745.04541780,157.45045418
182,BlindBlendAS,16308.16131193,163.08161312
182,BaselineAS,16738.26509153,167.38265092
182,ElitistAS,16873.26119206,168.73261192
182,MaxMinAS,16164.88298601,161.64882986
183,BlindBlendAS,15610.40267545,156.10402675
183,BaselineAS,16073.11582897,160.73115829
183,ElitistAS,16073.11582897,160.73115829
183,MaxMinAS,16027.37551238,160.27375512
184,BlindBlendAS,15971.69020130,159.71690201
184,BaselineAS,15957.46860640,159.57468606
184,ElitistAS,15888.92973260,158.88929733
184,MaxMinAS,15845.02322605,158.45023226
185,BlindBlendAS,15783.88811206,157.83888112
185,BaselineAS,16793.55619551,167.93556196
185,ElitistAS,16377.78770890,163.77787709
185,MaxMinAS,15995.33314921,159.95333149
186,BlindBlendAS,16279.40681348,162.79406813
186,BaselineAS,16369.84684514,163.69846845
186,ElitistAS,16261.63811646,162.61638116
186,MaxMinAS,16701.90531559,167.01905316
187,BlindBlendAS,15359.09922712,153.59099227
187,BaselineAS,16610.37592882,166.10375929
187,ElitistAS,16181.11535725,161.81115357
187,MaxMinAS,15982.81037719,159.82810377
188,BlindBlendAS,15990.52518328,159.90525183
188,BaselineAS,16443.16678757,164.43166788
188,ElitistAS,16095.76757825,160.95767578
188,MaxMinAS,15898.47434547,158.98474345
189,BlindBlendAS,16003.08246759,160.03082468
189,BaselineAS,16828.32443957,168.28324440
189,ElitistAS,16218.97850532,162.18978505
189,MaxMinAS,15952.38152477,159.52381525
190,BlindBlendAS,16026.93774533,160.26937745
190,BaselineAS,16538.36290555,165.38362906
190,ElitistAS,16432.45861232,164.32458612
190,MaxMinAS,16292.60599198,162.92605992
191,BlindBlendAS,15974.01837676,159.74018377
191,BaselineAS,16528.87308632,165.28873086
191,ElitistAS,16470.00476618,164.70004766
191,MaxMinAS,15946.35263644,159.46352636
192,BlindBlendAS,15811.57137163,158.11571372
192,BaselineAS,16491.13762754,164.91137628
192,ElitistAS,16325.01618176,163.25016182
192,MaxMinAS,15993.84783255,159.93847833
193,BlindBlendAS,16330.46853702,163.30468537
193,BaselineAS,16628.51683594,166.28516836
193,ElitistAS,16251.09931912,162.51099319
193,MaxMinAS,16469.80920769,164.69809208
194,BlindBlendAS,16034.64777018,160.34647770
194,BaselineAS,16501.98576511,165.01985765
194,ElitistAS,16464.95760514,164.64957605
194,MaxMinAS,16033.79809677,160.33798097
195,BlindBlendAS,16075.77256534,160.75772565
195,BaselineAS,16360.87002027,163.60870020
195,ElitistAS,16393.90443530,163.93904435
195,MaxMinAS,15908.10356977,159.08103570
196,BlindBlendAS,15422.71375851,154.22713759
196,BaselineAS,16653.39649825,166.53396498
196,ElitistAS,16218.41594801,162.18415948
196,MaxMinAS,15645.01884400,156.45018844
197,BlindBlendAS,15487.15668231,154.87156682
197,BaselineAS,15821.65787847,158.21657878
197,ElitistAS,15892.43132937,158.92431329
197,MaxMinAS,15536.90816257,155.36908163
198,BlindBlendAS,16323.79051897,163.23790519
198,BaselineAS,16178.99998391,161.78999984
198,ElitistAS,16126.43769105,161.26437691
198,MaxMinAS,16163.91034558,161.63910346
199,BlindBlendAS,16611.88614321,166.11886143
199,BaselineAS,17062.71118433,170.62711184
199,ElitistAS,16789.18777438,167.89187774
199,MaxMinAS,16671.78567554,166.71785676
200,BlindBlendAS,15659.57649018,156.59576490
200,BaselineAS,16114.50976712,161.14509767
200,ElitistAS,15948.52595871,159.48525959
200,MaxMinAS,16038.25048689,160.38250487
